code_rer_A;annee;mois;jour;jour_semaine;numero_semaine;est_semaine;est_weekend;mission;heure_depart_prevue;nom_gare_depart;id_gare_depart;statut;nombre_arrets;nombre_arrets_supprimes;retard_max_en_secondes;retard_moyen_en_secondes;retard_median_en_secondes;retard_en_minutes_par_gare;decompte_retards_en_minutes
4225;2019;7;17;3;29;1;0;NANI;17h44;Cergy le Haut;uic87382655;normal;9;0;60;20;0;0 - 0 - 0 - 0 - 0 - 1 - 1 - 1 - 0;0: 6 - 1: 3
4226;2019;7;17;3;29;1;0;NANI;17h56;Cergy le Haut;uic87382655;normal;9;0;60;26;0;0 - 0 - 0 - 0 - 0 - 1 - 1 - 1 - 1;0: 5 - 1: 4
4227;2019;7;17;3;29;1;0;NANI;18h08;Cergy le Haut;uic87382655;normal;9;0;180;126;120;1 - 1 - 2 - 2 - 2 - 3 - 3 - 3 - 2;1: 2 - 2: 4 - 3: 3
4228;2019;7;17;3;29;1;0;NANI;18h20;Cergy le Haut;uic87382655;normal;9;0;60;40;60;1 - 1 - 0 - 0 - 1 - 1 - 1 - 1 - 0;0: 3 - 1: 6
4229;2019;7;17;3;29;1;0;NANI;18h32;Cergy le Haut;uic87382655;normal;9;0;300;246;240;4 - 4 - 3 - 3 - 4 - 5 - 5 - 5 - 4;3: 2 - 4: 4 - 5: 3
4230;2019;7;17;3;29;1;0;NANI;18h41;Cergy le Haut;uic87382655;normal;9;0;240;106;0;0 - 0 - 0 - 0 - 0 - 4 - 4 - 4 - 4;0: 5 - 4: 4
4231;2019;7;17;3;29;1;0;NANI;19h11;Cergy le Haut;uic87382655;normal;9;0;60;20;0;0 - 0 - 0 - 0 - 0 - 1 - 1 - 1 - 0;0: 6 - 1: 3
4232;2019;7;17;3;29;1;0;NANI;19h40;Cergy le Haut;uic87382655;normal;9;0;120;80;60;2 - 2 - 2 - 2 - 1 - 1 - 1 - 1 - 0;0: 1 - 1: 4 - 2: 4
4233;2019;7;17;3;29;1;0;NANI;20h08;Poissy;uic87386573;normal;5;0;120;72;60;1 - 2 - 1 - 1 - 1;1: 4 - 2: 1
4234;2019;7;17;3;29;1;0;NANI;20h09;Cergy le Haut;uic87382655;normal;9;0;180;80;60;3 - 2 - 2 - 1 - 1 - 1 - 1 - 1 - 0;0: 1 - 1: 5 - 2: 2 - 3: 1
4235;2019;7;17;3;29;1;0;NANI;20h39;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
4236;2019;7;17;3;29;1;0;NANI;21h09;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
4237;2019;7;17;3;29;1;0;NANI;21h39;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
4238;2019;7;17;3;29;1;0;NANI;22h09;Cergy le Haut;uic87382655;normal;9;0;180;80;0;0 - 0 - 0 - 0 - 0 - 3 - 3 - 3 - 3;0: 5 - 3: 4
4239;2019;7;17;3;29;1;0;NANI;23h04;Sartrouville;uic87386417;normal;2;0;0;0;0;0 - 0;00:02
4240;2019;7;17;3;29;1;0;NANI;23h34;Sartrouville;uic87386417;normal;2;0;0;0;0;0 - 0;00:02
4241;2019;7;17;3;29;1;0;NATO;05h09;Cergy le Haut;uic87382655;normal;9;0;240;120;60;1 - 1 - 1 - 1 - 1 - 4 - 3 - 3 - 3;1: 5 - 3: 3 - 4: 1
4242;2019;7;17;3;29;1;0;NATO;05h39;Cergy le Haut;uic87382655;normal;9;0;120;40;60;0 - 0 - 1 - 1 - 1 - 2 - 0 - 1 - 0;0: 4 - 1: 4 - 2: 1
4243;2019;7;17;3;29;1;0;NATO;06h02;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
4244;2019;7;17;3;29;1;0;NATO;06h22;Cergy le Haut;uic87382655;normal;9;0;60;13;0;1 - 1 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 7 - 1: 2
4245;2019;7;17;3;29;1;0;NATO;06h41;Cergy le Haut;uic87382655;normal;9;0;60;6;0;0 - 0 - 0 - 0 - 0 - 1 - 0 - 0 - 0;0: 8 - 1: 1
4246;2019;7;17;3;29;1;0;NATO;06h56;Cergy le Haut;uic87382655;normal;9;0;60;26;0;0 - 0 - 1 - 1 - 1 - 1 - 0 - 0 - 0;0: 5 - 1: 4
4247;2019;7;17;3;29;1;0;NATO;07h11;Cergy le Haut;uic87382655;normal;9;0;120;46;60;0 - 0 - 0 - 1 - 1 - 2 - 1 - 1 - 1;0: 3 - 1: 5 - 2: 1
4248;2019;7;17;3;29;1;0;NATO;07h23;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
4249;2019;7;17;3;29;1;0;NATO;07h34;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
4250;2019;7;17;3;29;1;0;NATO;07h47;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
4251;2019;7;17;3;29;1;0;NATO;07h59;Cergy le Haut;uic87382655;normal;9;0;120;33;0;0 - 0 - 0 - 0 - 0 - 1 - 1 - 1 - 2;0: 5 - 1: 3 - 2: 1
4252;2019;7;17;3;29;1;0;NATO;08h10;Cergy le Haut;uic87382655;normal;9;0;60;13;0;1 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 1;0: 7 - 1: 2
4253;2019;7;17;3;29;1;0;NATO;08h23;Cergy le Haut;uic87382655;normal;9;0;1440;660;600;0 - 1 - 0 - 2 - 10 - 19 - 20 - 23 - 24;0: 2 - 1: 1 - 2: 1 - 10: 1 - 19: 1 - 20: 1 - 23: 1 - 24: 1
4254;2019;7;17;3;29;1;0;NATO;08h35;Cergy le Haut;uic87382655;annule_partiellement;9;6;1080;880;1080;/ - / - / - / - / - / - 8 - 18 - 18;8: 1 - 18: 2
4255;2019;7;17;3;29;1;0;NATO;08h47;Cergy le Haut;uic87382655;normal;9;0;660;246;60;1 - 0 - 0 - 0 - 0 - 6 - 9 - 10 - 11;0: 4 - 1: 1 - 6: 1 - 9: 1 - 10: 1 - 11: 1
4256;2019;7;17;3;29;1;0;NATO;08h59;Cergy le Haut;uic87382655;annule;9;9;0;0;0;;
4257;2019;7;17;3;29;1;0;NATO;09h12;Cergy le Haut;uic87382655;annule;9;9;0;0;0;;
4258;2019;7;17;3;29;1;0;NATO;09h24;Cergy le Haut;uic87382655;annule;9;9;0;0;0;;
4259;2019;7;17;3;29;1;0;NATO;09h42;Cergy le Haut;uic87382655;normal;9;0;840;786;780;13 - 13 - 12 - 13 - 13 - 13 - 13 - 14 - 14;12: 1 - 13: 6 - 14: 2
4260;2019;7;17;3;29;1;0;NATO;10h09;Cergy le Haut;uic87382655;normal;9;0;420;386;420;7 - 7 - 6 - 6 - 5 - 7 - 7 - 7 - 6;5: 1 - 6: 3 - 7: 5
4261;2019;7;17;3;29;1;0;NATO;10h39;Cergy le Haut;uic87382655;normal;9;0;60;26;0;0 - 0 - 0 - 0 - 0 - 1 - 1 - 1 - 1;0: 5 - 1: 4
4262;2019;7;17;3;29;1;0;NATO;11h09;Cergy le Haut;uic87382655;normal;9;0;900;826;840;15 - 15 - 14 - 14 - 14 - 14 - 13 - 13 - 12;12: 1 - 13: 2 - 14: 4 - 15: 2
4263;2019;7;17;3;29;1;0;NATO;11h39;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
4264;2019;7;17;3;29;1;0;NATO;12h09;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
4265;2019;7;17;3;29;1;0;NATO;12h39;Cergy le Haut;uic87382655;normal;9;0;60;6;0;0 - 0 - 0 - 0 - 0 - 1 - 0 - 0 - 0;0: 8 - 1: 1
4266;2019;7;17;3;29;1;0;NATO;13h09;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
4267;2019;7;17;3;29;1;0;NATO;13h39;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
